 t[sec]              X[m]			Y[m]            Vx[m/s]            Vy[m/s] 
1.042000E-09        2.391414E-03        -3.595663E-03         3.151667E+06        -4.557496E+06        
1.043000E-09        2.394538E-03        -3.600242E-03         3.123963E+06        -4.579540E+06        
1.044000E-09        2.397634E-03        -3.604843E-03         3.096104E+06        -4.601389E+06        
1.045000E-09        2.400702E-03        -3.609467E-03         3.068093E+06        -4.623041E+06        
1.046000E-09        2.403742E-03        -3.614111E-03         3.039931E+06        -4.644496E+06        
1.047000E-09        2.406754E-03        -3.618777E-03         3.011618E+06        -4.665753E+06        
1.048000E-09        2.409737E-03        -3.623464E-03         2.983157E+06        -4.686810E+06        
1.049000E-09        2.412691E-03        -3.628171E-03         2.954548E+06        -4.707667E+06        
1.050000E-09        2.415617E-03        -3.632900E-03         2.925794E+06        -4.728323E+06        
1.051000E-09        2.418514E-03        -3.637648E-03         2.896896E+06        -4.748776E+06        
1.052000E-09        2.421382E-03        -3.642417E-03         2.867854E+06        -4.769025E+06        
1.053000E-09        2.424221E-03        -3.647206E-03         2.838671E+06        -4.789070E+06        
1.054000E-09        2.427030E-03        -3.652015E-03         2.809348E+06        -4.808909E+06        
1.055000E-09        2.429810E-03        -3.656844E-03         2.779886E+06        -4.828542E+06        
1.056000E-09        2.432560E-03        -3.661692E-03         2.750287E+06        -4.847967E+06        
1.057000E-09        2.435281E-03        -3.666559E-03         2.720552E+06        -4.867184E+06        
1.058000E-09        2.437971E-03        -3.671445E-03         2.690683E+06        -4.886192E+06        
1.059000E-09        2.440632E-03        -3.676350E-03         2.660681E+06        -4.904989E+06        
1.060000E-09        2.443263E-03        -3.681274E-03         2.630548E+06        -4.923575E+06        
1.061000E-09        2.445863E-03        -3.686216E-03         2.600284E+06        -4.941949E+06        
1.062000E-09        2.448433E-03        -3.691176E-03         2.569893E+06        -4.960110E+06        
1.063000E-09        2.450972E-03        -3.696154E-03         2.539375E+06        -4.978056E+06        
1.064000E-09        2.453481E-03        -3.701150E-03         2.508731E+06        -4.995789E+06        
1.065000E-09        2.455959E-03        -3.706163E-03         2.477964E+06        -5.013305E+06        
1.066000E-09        2.458406E-03        -3.711194E-03         2.447074E+06        -5.030605E+06        
1.067000E-09        2.460822E-03        -3.716241E-03         2.416064E+06        -5.047687E+06        
1.068000E-09        2.463207E-03        -3.721306E-03         2.384934E+06        -5.064551E+06        
1.069000E-09        2.465561E-03        -3.726387E-03         2.353687E+06        -5.081196E+06        
1.070000E-09        2.467883E-03        -3.731485E-03         2.322324E+06        -5.097621E+06        
1.071000E-09        2.470174E-03        -3.736599E-03         2.290845E+06        -5.113825E+06        
1.072000E-09        2.472433E-03        -3.741728E-03         2.259254E+06        -5.129808E+06        
1.073000E-09        2.474661E-03        -3.746874E-03         2.227552E+06        -5.145568E+06        
1.074000E-09        2.476856E-03        -3.752035E-03         2.195739E+06        -5.161106E+06        
1.075000E-09        2.479020E-03        -3.757211E-03         2.163818E+06        -5.176419E+06        
1.076000E-09        2.481152E-03        -3.762403E-03         2.131790E+06        -5.191508E+06        
1.077000E-09        2.483252E-03        -3.767609E-03         2.099657E+06        -5.206371E+06        
1.078000E-09        2.485319E-03        -3.772830E-03         2.067421E+06        -5.221009E+06        
1.079000E-09        2.487354E-03        -3.778066E-03         2.035082E+06        -5.235419E+06        
1.080000E-09        2.489357E-03        -3.783315E-03         2.002643E+06        -5.249602E+06        
1.081000E-09        2.491327E-03        -3.788579E-03         1.970105E+06        -5.263557E+06        
1.082000E-09        2.493264E-03        -3.793856E-03         1.937470E+06        -5.277282E+06        
1.083000E-09        2.495169E-03        -3.799147E-03         1.904739E+06        -5.290779E+06        
1.084000E-09        2.497041E-03        -3.804451E-03         1.871914E+06        -5.304045E+06        
1.085000E-09        2.498880E-03        -3.809768E-03         1.838997E+06        -5.317080E+06        
1.086000E-09        2.500686E-03        -3.815098E-03         1.805989E+06        -5.329883E+06        
1.087000E-09        2.502459E-03        -3.820440E-03         1.772892E+06        -5.342454E+06        
1.088000E-09        2.504199E-03        -3.825795E-03         1.739707E+06        -5.354793E+06        
1.089000E-09        2.505905E-03        -3.831162E-03         1.706437E+06        -5.366897E+06        
1.090000E-09        2.507578E-03        -3.836541E-03         1.673082E+06        -5.378768E+06        
1.091000E-09        2.509218E-03        -3.841931E-03         1.639645E+06        -5.390405E+06        
1.092000E-09        2.510824E-03        -3.847333E-03         1.606127E+06        -5.401806E+06        
1.093000E-09        2.512396E-03        -3.852746E-03         1.572530E+06        -5.412971E+06        
1.094000E-09        2.513935E-03        -3.858170E-03         1.538855E+06        -5.423900E+06        
1.095000E-09        2.515440E-03        -3.863605E-03         1.505104E+06        -5.434593E+06        
1.096000E-09        2.516912E-03        -3.869050E-03         1.471279E+06        -5.445047E+06        
1.097000E-09        2.518349E-03        -3.874505E-03         1.437381E+06        -5.455264E+06        
1.098000E-09        2.519752E-03        -3.879970E-03         1.403412E+06        -5.465243E+06        
1.099000E-09        2.521122E-03        -3.885445E-03         1.369374E+06        -5.474983E+06        
1.100000E-09        2.522457E-03        -3.890930E-03         1.335268E+06        -5.484483E+06        
1.101000E-09        2.523758E-03        -3.896423E-03         1.301097E+06        -5.493744E+06        
1.102000E-09        2.525025E-03        -3.901926E-03         1.266861E+06        -5.502764E+06        
1.103000E-09        2.526258E-03        -3.907438E-03         1.232563E+06        -5.511543E+06        
1.104000E-09        2.527456E-03        -3.912958E-03         1.198204E+06        -5.520082E+06        
1.105000E-09        2.528620E-03        -3.918486E-03         1.163785E+06        -5.528378E+06        
1.106000E-09        2.529749E-03        -3.924022E-03         1.129310E+06        -5.536433E+06        
1.107000E-09        2.530844E-03        -3.929567E-03         1.094778E+06        -5.544245E+06        
1.108000E-09        2.531904E-03        -3.935119E-03         1.060193E+06        -5.551815E+06        
1.109000E-09        2.532929E-03        -3.940678E-03         1.025555E+06        -5.559141E+06        
1.110000E-09        2.533920E-03        -3.946244E-03         9.908668E+05        -5.566224E+06        
1.111000E-09        2.534876E-03        -3.951817E-03         9.561295E+05        -5.573063E+06        
1.112000E-09        2.535798E-03        -3.957397E-03         9.213450E+05        -5.579658E+06        
1.113000E-09        2.536684E-03        -3.962983E-03         8.865151E+05        -5.586009E+06        
1.114000E-09        2.537536E-03        -3.968575E-03         8.516414E+05        -5.592114E+06        
1.115000E-09        2.538353E-03        -3.974173E-03         8.167257E+05        -5.597974E+06        
1.116000E-09        2.539134E-03        -3.979776E-03         7.817697E+05        -5.603589E+06        
1.117000E-09        2.539881E-03        -3.985385E-03         7.467751E+05        -5.608958E+06        
1.118000E-09        2.540593E-03        -3.990999E-03         7.117436E+05        -5.614082E+06        
1.119000E-09        2.541270E-03        -3.996618E-03         6.766770E+05        -5.618959E+06        
1.120000E-09        2.541911E-03        3.997758E-03         6.415770E+05        -5.623589E+06        
1.121000E-09        2.542518E-03        3.992130E-03         6.064454E+05        -5.627973E+06        
1.122000E-09        2.543089E-03        3.986498E-03         5.712838E+05        -5.632110E+06        
1.123000E-09        2.543625E-03        3.980862E-03         5.360940E+05        -5.636000E+06        
1.124000E-09        2.544126E-03        3.975222E-03         5.008778E+05        -5.639642E+06        
1.125000E-09        2.544592E-03        3.969579E-03         4.656368E+05        -5.643037E+06        
1.126000E-09        2.545022E-03        3.963933E-03         4.303729E+05        -5.646185E+06        
1.127000E-09        2.545417E-03        3.958284E-03         3.950877E+05        -5.649084E+06        
1.128000E-09        2.545777E-03        3.952632E-03         3.597830E+05        -5.651736E+06        
1.129000E-09        2.546101E-03        3.946978E-03         3.244606E+05        -5.654139E+06        
1.130000E-09        2.546390E-03        3.941322E-03         2.891222E+05        -5.656295E+06        
1.131000E-09        2.546644E-03        3.935664E-03         2.537695E+05        -5.658202E+06        
1.132000E-09        2.546863E-03        3.930004E-03         2.184042E+05        -5.659860E+06        
1.133000E-09        2.547046E-03        3.924343E-03         1.830282E+05        -5.661270E+06        
1.134000E-09        2.547193E-03        3.918680E-03         1.476431E+05        -5.662432E+06        
1.135000E-09        2.547305E-03        3.913017E-03         1.122508E+05        -5.663345E+06        
1.136000E-09        2.547382E-03        3.907353E-03         7.685292E+04        -5.664009E+06        
1.137000E-09        2.547424E-03        3.901688E-03         4.145124E+04        -5.664425E+06        
1.138000E-09        2.547430E-03        3.896024E-03         6.047522E+03        -5.664592E+06        
1.139000E-09        2.547400E-03        3.890359E-03         -2.935650E+04        -5.664510E+06        
1.140000E-09        2.547336E-03        3.884695E-03         -6.475907E+04        -5.664179E+06        
1.141000E-09        2.547236E-03        3.879031E-03         -1.001584E+05        -5.663600E+06        
1.142000E-09        2.547100E-03        3.873369E-03         -1.355529E+05        -5.662772E+06        
1.143000E-09        2.546929E-03        3.867707E-03         -1.709406E+05        -5.661696E+06        
1.144000E-09        2.546723E-03        3.862047E-03         -2.063199E+05        -5.660371E+06        
1.145000E-09        2.546481E-03        3.856388E-03         -2.416891E+05        -5.658797E+06        
1.146000E-09        2.546204E-03        3.850731E-03         -2.770463E+05        -5.656975E+06        
1.147000E-09        2.545892E-03        3.845076E-03         -3.123898E+05        -5.654904E+06        
